Accuracies,Precisions,Recalls,F1s,AUCs
0.8684563758389262,0.7589406207827261,0.8172333333333334,0.7821013298951842,0.8172333333333334
Accuracies,Precisions,Recalls,F1s,AUCs
0.8684563758389262,0.7589406207827261,0.8172333333333334,0.7821013298951842,0.8172333333333334
